"publication_ID","relatedItem_1_titleInfo_title","identifier_#text","state","year","volume","number","titleInfo_title"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1928_008_008","US","1928","008","008","Vol. 8, No. 8"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1933_012_004","US","1933","012","004","Vol. 12, No. 4"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1931_012_002","US","1931","012","002","Vol. 12, No. 2"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1928_008_006","US","1928","008","006","Vol. 8, No. 6"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1934_012_006","US","1934","012","006","Vol. 12, No. 6"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1934_012_005","US","1934","012","005","Vol. 12, No. 5"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1928_008_007","US","1928","008","007","Vol. 8, No. 7"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1931_012_001","US","1931","012","001","Vol. 12, No. 1"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1935_013_002","US","1935","013","002","Vol. 13, No. 2"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1937_015_003","US","1937","015","003","Vol. 15, No. 3"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1928_008_004","US","1928","008","004","Vol. 8, No. 4"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1928_008_005","US","1928","008","005","Vol. 8, No. 5"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1937_015_002","US","1937","015","002","Vol. 15, No. 2"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1927_008_001","US","1927","008","001","Vol. 8, No. 1"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1934_013_001","US","1934","013","001","Vol. 13, No. 1"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1974_050_002","MS","1974","050","002","Vol. 50, No. 2"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1971_048_001","MS","1971","048","001","Vol. 48, No. 1"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1968_044_007","MS","1968","044","007","Vol. 44, No. 7"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1973_049_003","MS","1973","049","003","Vol. 49, No. 3"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1968_045_003","MS","1968","045","003","Vol. 45, No. 3"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1967_044_003","MS","1967","044","003","Vol. 44, No. 3"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1968_044_004","MS","1968","044","004","Vol. 44, No. 4"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1969_045_004","MS","1969","045","004","Vol. 45, No. 4"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1972_049_002","MS","1972","049","002","Vol. 49, No. 2"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1968_044_008","MS","1968","044","008","Vol. 44, No. 8"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1973_050_001","MS","1973","050","001","Vol. 50, No. 1"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1967_043_005","MS","1967","043","005","Vol. 43, No. 5"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1969_045_005","MS","1969","045","005","Vol. 45, No. 5"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1967_044_001","MS","1967","044","001","Vol. 44, No. 1"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1971_047_002","MS","1971","047","002","Vol. 47, No. 2"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1969_046_001","MS","1969","046","001","Vol. 46, No. 1"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1970_046_002","MS","1970","046","002","Vol. 46, No. 2"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1974_050_003","MS","1974","050","003","Vol. 50, No. 3"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1967_044_002","MS","1967","044","002","Vol. 44, No. 2"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1969_045_006","MS","1969","045","006","Vol. 45, No. 6"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1967_043_006","MS","1967","043","006","Vol. 43, No. 6"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1967_043_007","MS","1967","043","007","Vol. 43, No. 7"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1969_045_007","MS","1969","045","007","Vol. 45, No. 7"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1970_046_004","MS","1970","046","004","Vol. 46, No. 4"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1975_052_001","MS","1975","052","001","Vol. 52, No. 1"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1975_051_002","MS","1975","051","002","Vol. 51, No. 2"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1967_043_004","MS","1967","043","004","Vol. 43, No. 4"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1970_046_003","MS","1970","046","003","Vol. 46, No. 3"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1969_045_008","MS","1969","045","008","Vol. 45, No. 8"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1967_043_008","MS","1967","043","008","Vol. 43, No. 8"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1972_048_003","MS","1972","048","003","Vol. 48, No. 3"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1973_049_005","MS","1973","049","005","Vol. 49, No. 5"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1968_044_005","MS","1968","044","005","Vol. 44, No. 5"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1968_045_001","MS","1968","045","001","Vol. 45, No. 1"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1968_044_006","MS","1968","044","006","Vol. 44, No. 6"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1973_049_004","MS","1973","049","004","Vol. 49, No. 4"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1972_048_002","MS","1972","048","002","Vol. 48, No. 2"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1966_043_001","MS","1966","043","001","Vol. 43, No. 1"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1966_043_002","MS","1966","043","002","Vol. 43, No. 2"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1966_043_003","MS","1966","043","003","Vol. 43, No. 3"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1952_031_004","VA","1952","031","004","Vol. 31, No. 4"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1951_030_001","VA","1951","030","001","Vol. 30, No. 1"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1951_030_003","VA","1951","030","003","Vol. 30, No. 3"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1950_027_001","VA","1950","027","001","Vol. 27, No. 1"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1950_028_005","VA","1950","028","005","Vol. 28, No. 5"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1950_029_007","VA","1950","029","007","Vol. 29, No. 7"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1950_027_005","VA","1950","027","005","Vol. 27, No. 5"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1950_027_003","VA","1950","027","003","Vol. 27, No. 3"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1949_026_003","VA","1949","026","003","Vol. 26, No. 3"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1949_026_001","VA","1949","026","001","Vol. 26, No. 1"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1947_024_003","VA","1947","024","003","Vol. 24, No. 3"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1947_024_004","VA","1947","024","004","Vol. 24, No. 4"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1947_024_005","VA","1947","024","005","Vol. 24, No. 5"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1947_024_002","VA","1947","024","002","Vol. 24, No. 2"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1949_026_002","VA","1949","026","002","Vol. 26, No. 2"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1946_023_004","VA","1946","023","004","Vol. 23, No. 4"
"18289254","National Educational Outlook Among Negroes","bta_18289254_US_1940_003_004","US","1940","003","004","Vol. 3, No. 4"
"18289254","National Educational Outlook Among Negroes","bta_18289254_US_1938_001_009","US","1938","001","009","Vol. 1, No. 9"
"18289254","National Educational Outlook Among Negroes","bta_18289254_US_1939_002_005","US","1939","002","005","Vol. 2, No. 5"
"18289254","National Educational Outlook Among Negroes","bta_18289254_US_1940_003_003","US","1940","003","003","Vol. 3, No. 3"
"18289254","National Educational Outlook Among Negroes","bta_18289254_US_1938_002_004","US","1938","002","004","Vol. 2, No. 4"
"18289254","National Educational Outlook Among Negroes","bta_18289254_US_1939_002_007","US","1939","002","007","Vol. 2, No. 7"
"18289254","National Educational Outlook Among Negroes","bta_18289254_US_1938_001_005","US","1938","001","005","Vol. 1, No. 5"
"18289254","National Educational Outlook Among Negroes","bta_18289254_US_1938_002_002","US","1938","002","002","Vol. 2, No. 2"
"18289254","National Educational Outlook Among Negroes","bta_18289254_US_1938_001_008","US","1938","001","008","Vol. 1, No. 8"
"18289254","National Educational Outlook Among Negroes","bta_18289254_US_1940_003_005","US","1940","003","005","Vol. 3, No. 5"
"18289254","National Educational Outlook Among Negroes","bta_18289254_US_1939_002_009","US","1939","002","009","Vol. 2, No. 9"
"18289254","National Educational Outlook Among Negroes","bta_18289254_US_1939_002_008","US","1939","002","008","Vol. 2, No. 8"
"18289254","National Educational Outlook Among Negroes","bta_18289254_US_1937_001_001","US","1937","001","001","Vol. 1, No. 1"
"18289254","National Educational Outlook Among Negroes","bta_18289254_US_1939_002_006","US","1939","002","006","Vol. 2, No. 6"
"18289254","National Educational Outlook Among Negroes","bta_18289254_US_1938_001_010","US","1938","001","010","Vol. 1, No. 10"
"18289254","National Educational Outlook Among Negroes","bta_18289254_US_1938_002_003","US","1938","002","003","Vol. 2, No. 3"
"18289254","National Educational Outlook Among Negroes","bta_18289254_US_1937_001_004","US","1937","001","004","Vol. 1, No. 4"
"18289254","National Educational Outlook Among Negroes","bta_18289254_US_1937_001_003","US","1937","001","003","Vol. 1, No. 3"
"18289254","National Educational Outlook Among Negroes","bta_18289254_US_1939_003_002","US","1939","003","002","Vol. 3, No. 2"
"18289254","National Educational Outlook Among Negroes","bta_18289254_US_1937_001_002","US","1937","001","002","Vol. 1, No. 2"
"18289254","National Educational Outlook Among Negroes","bta_18289254_US_1939_002_010","US","1939","002","010","Vol. 2, No. 10"
"18289254","National Educational Outlook Among Negroes","bta_18289254_US_1939_003_001","US","1939","003","001","Vol. 3, No. 1"
"18289254","National Educational Outlook Among Negroes","bta_18289254_US_1938_002_001","US","1938","002","001","Vol. 2, No. 1"
"18289254","National Educational Outlook Among Negroes","bta_18289254_US_1938_001_007","US","1938","001","007","Vol. 1, No. 7"
"18289254","National Educational Outlook Among Negroes","bta_18289254_US_1938_001_006","US","1938","001","006","Vol. 1, No. 6"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1943_020_002","VA","1943","020","002","Vol. 20, No. 2"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1943_020_001","VA","1943","020","001","Vol. 20, No. 1"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1945_022_004","VA","1945","022","004","Vol. 22, No. 4"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1944_021_004","VA","1944","021","004","Vol. 21, No. 4"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1944_021_003","VA","1944","021","003","Vol. 21, No. 3"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1943_020_003","VA","1943","020","003","Vol. 20, No. 3"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1945_022_003","VA","1945","022","003","Vol. 22, No. 3"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1944_021_002","VA","1944","021","002","Vol. 21, No. 2"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1945_022_002","VA","1945","022","002","Vol. 22, No. 2"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1945_022_001","VA","1945","022","001","Vol. 22, No. 1"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1944_021_001","VA","1944","021","001","Vol. 21, No. 1"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1942_019_004","VA","1942","019","004","Vol. 19, No. 4"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1941_018_002","VA","1941","018","002","Vol. 18, No. 2"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1942_019_002","VA","1942","019","002","Vol. 19, No. 2"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1942_019_001","VA","1942","019","001","Vol. 19, No. 1"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1941_018_001","VA","1941","018","001","Vol. 18, No. 1"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1939_016_004","VA","1939","016","004","Vol. 16, No. 4"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1940_017_004","VA","1940","017","004","Vol. 17, No. 4"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1940_017_003","VA","1940","017","003","Vol. 17, No. 3"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1939_016_003","VA","1939","016","003","Vol. 16, No. 3"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1940_017_002","VA","1940","017","002","Vol. 17, No. 2"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1939_016_002","VA","1939","016","002","Vol. 16, No. 2"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1939_016_001","VA","1939","016","001","Vol. 16, No. 1"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1940_017_001","VA","1940","017","001","Vol. 17, No. 1"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1941_018_004","VA","1941","018","004","Vol. 18, No. 4"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1942_019_003","VA","1942","019","003","Vol. 19, No. 3"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1941_018_003","VA","1941","018","003","Vol. 18, No. 3"
"1240390804",,"bta_1240390804_NC_1963_009_004","NC","1963","009","004","Vol. 9, No. 4"
"1240390804",,"bta_1240390804_NC_1964_010_004","NC","1964","010","004","Vol. 10, No. 4"
"1240390804",,"bta_1240390804_NC_1959_006_002","NC","1959","006","002","Vol. 6, No. 2"
"1240390804",,"bta_1240390804_NC_1958_004_003","NC","1958","004","003","Vol. 4, No. 3"
"1240390804",,"bta_1240390804_NC_1955_001_003","NC","1955","001","003","Vol. 1, No. 3"
"1240390804",,"bta_1240390804_NC_1966_013_002","NC","1966","013","002","Vol. 13, No. 2"
"1240390804",,"bta_1240390804_NC_1965_012_001","NC","1965","012","001","Vol. 12, No. 1"
"1240390804",,"bta_1240390804_NC_1961_008_001","NC","1961","008","001","Vol. 8, No. 1"
"1240390804",,"bta_1240390804_NC_1960_006_005","NC","1960","006","005","Vol. 6, No. 5"
"1240390804",,"bta_1240390804_NC_1967_014_001","NC","1967","014","001","Vol. 14, No. 1"
"1240390804",,"bta_1240390804_NC_1965_011_003","NC","1965","011","003","Vol. 11, No. 3"
"1240390804",,"bta_1240390804_NC_1962_008_004","NC","1962","008","004","Vol. 8, No. 4"
"1240390804",,"bta_1240390804_NC_1961_007_004","NC","1961","007","004","Vol. 7, No. 4"
"1240390804",,"bta_1240390804_NC_1961_007_005","NC","1961","007","005","Vol. 7, No. 5"
"1240390804",,"bta_1240390804_NC_1964_011_002","NC","1964","011","002","Vol. 11, No. 2"
"1240390804",,"bta_1240390804_NC_1967_013_003","NC","1967","013","003","Vol. 13, No. 3"
"1240390804",,"bta_1240390804_NC_1965_012_002","NC","1965","012","002","Vol. 12, No. 2"
"1240390804",,"bta_1240390804_NC_1964_011_001","NC","1964","011","001","Vol. 11, No. 1"
"1240390804",,"bta_1240390804_NC_1963_010_002","NC","1963","010","002","Vol. 10, No. 2"
"1240390804",,"bta_1240390804_NC_1963_010_001","NC","1963","010","001","Vol. 10, No. 1"
"1240390804",,"bta_1240390804_NC_1958_005_001","NC","1958","005","001","Vol. 5, No. 1"
"1240390804",,"bta_1240390804_NC_1962_009_001","NC","1962","009","001","Vol. 9, No. 1"
"1240390804",,"bta_1240390804_NC_1964_010_005","NC","1964","010","005","Vol. 10, No. 5"
"1240390804",,"bta_1240390804_NC_1963_010_003","NC","1963","010","003","Vol. 10, No. 3"
"1240390804",,"bta_1240390804_NC_1960_007_002","NC","1960","007","002","Vol. 7, No. 2"
"1240390804",,"bta_1240390804_NC_1965_011_004","NC","1965","011","004","Vol. 11, No. 4"
"1240390804",,"bta_1240390804_NC_1955_001_004","NC","1955","001","004","Vol. 1, No. 4"
"1240390804",,"bta_1240390804_NC_1966_012_003","NC","1966","012","003","Vol. 12, No. 3"
"1240390804",,"bta_1240390804_NC_1956_002_3 [i.e, No. 4]","NC","1956","002","3 [i.e, No. 4]","Vol. 2, No. 3[i.e, No. 4]"
"1240390804",,"bta_1240390804_NC_1962_008_003","NC","1962","008","003","Vol. 8, No. 3"
"1240390804",,"bta_1240390804_NC_1956_003_001","NC","1956","003","001","Vol. 3, No. 1"
"1240390804",,"bta_1240390804_NC_1962_009_002","NC","1962","009","002","Vol. 9, No. 2"
"1240390804",,"bta_1240390804_NC_1959_006_003","NC","1959","006","003","Vol. 6, No. 3"
"1240390804",,"bta_1240390804_NC_1957_004_001","NC","1957","004","001","Vol. 4, No. 1"
"1240390804",,"bta_1240390804_NC_1959_006_001","NC","1959","006","001","Vol. 6, No. 1"
"1240390804",,"bta_1240390804_NC_1963_009_003","NC","1963","009","003","Vol. 9, No. 3"
"1240390804",,"bta_1240390804_NC_1961_008_002","NC","1961","008","002","Vol. 8, No. 2"
"1240390804",,"bta_1240390804_NC_1960_007_003","NC","1960","007","003","Vol. 7, No. 3"
"1240390804",,"bta_1240390804_NC_1966_013_001","NC","1966","013","001","Vol. 13, No. 1"
"1240390804",,"bta_1240390804_NC_1960_007_001","NC","1960","007","001","Vol. 7, No. 1"
"1240390804",,"bta_1240390804_NC_1958_004_004","NC","1958","004","004","Vol. 4, No. 4"
"1240390804",,"bta_1240390804_NC_1956_003_002","NC","1956","003","002","Vol. 3, No. 2"
"1240390804",,"bta_1240390804_NC_1957_003_004","NC","1957","003","004","Vol. 3, No. 4"
"1240390804",,"bta_1240390804_NC_1960_006_004","NC","1960","006","004","Vol. 6, No. 4"
"44211055","ASTA News","bta_44211055_AL_1965_010_006","AL","1965","010","006","Vol. 10, No. 6"
"44211055","ASTA News","bta_44211055_AL_1968_014_002","AL","1968","014","002","Vol. 14, No. 2"
"44211055","ASTA News","bta_44211055_AL_1969_015_003","AL","1969","015","003","Vol. 15, No. 3"
"44211055","ASTA News","bta_44211055_AL_1968_014_003","AL","1968","014","003","Vol. 14, No. 3"
"44211055","ASTA News","bta_44211055_AL_1959_004_006","AL","1959","004","006","Vol. 4, No. 6"
"44211055","ASTA News","bta_44211055_AL_1965_010_004","AL","1965","010","004","Vol. 10, No. 4"
"44211055","ASTA News","bta_44211055_AL_1963_008_003","AL","1963","008","003","Vol. 8, No. 3"
"44211055","ASTA News","bta_44211055_AL_1965_010_005","AL","1965","010","005","Vol. 10, No. 5"
"44211055","ASTA News","bta_44211055_AL_1959_005_002","AL","1959","005","002","Vol. 5, No. 2"
"44211055","ASTA News","bta_44211055_AL_1966_012_002","AL","1966","012","002","Vol. 12, No. 2"
"44211055","ASTA News","bta_44211055_AL_1966_012_003","AL","1966","012","003","Vol. 12, No. 3"
"44211055","ASTA News","bta_44211055_AL_1960_005_004","AL","1960","005","004","Vol. 5, No. 4"
"44211055","ASTA News","bta_44211055_AL_1965_011_001","AL","1965","011","001","Vol. 11, No. 1"
"44211055","ASTA News","bta_44211055_AL_1960_006_003","AL","1960","006","003","Vol. 6, No. 3"
"44211055","ASTA News","bta_44211055_AL_1960_005_005","AL","1960","005","005","Vol. 5, No. 5"
"44211055","ASTA News","bta_44211055_AL_1962_007_003","AL","1962","007","003","Vol. 7, No. 3"
"44211055","ASTA News","bta_44211055_AL_1968_014_001","AL","1968","014","001","Vol. 14, No. 1"
"44211055","ASTA News","bta_44211055_AL_1959_004_008","AL","1959","004","008","Vol. 4, No. 8"
"44211055","ASTA News","bta_44211055_AL_1968_014_004","AL","1968","014","004","Vol. 14, No. 4"
"44211055","ASTA News","bta_44211055_AL_1967_013_004","AL","1967","013","004","Vol. 13, No. 4"
"44211055","ASTA News","bta_44211055_AL_1959_005_001","AL","1959","005","001","Vol. 5, No. 1"
"44211055","ASTA News","bta_44211055_AL_1963_009_001","AL","1963","009","001","Vol. 9, No. 1"
"44211055","ASTA News","bta_44211055_AL_1964_010_001","AL","1964","010","001","Vol. 10, No. 1"
"44211055","ASTA News","bta_44211055_AL_1969_015_002","AL","1969","015","002","Vol. 15, No. 2"
"44211055","ASTA News","bta_44211055_AL_1962_008_001","AL","1962","008","001","Vol. 8, No. 1"
"44211055","ASTA News","bta_44211055_AL_1959_005_003","AL","1959","005","003","Vol. 5, No. 3"
"44211055","ASTA News","bta_44211055_AL_1966_012_004","AL","1966","012","004","Vol. 12, No. 4"
"44211055","ASTA News","bta_44211055_AL_1962_008_002","AL","1962","008","002","Vol. 8, No. 2"
"44211055","ASTA News","bta_44211055_AL_1965_011_002","AL","1965","011","002","Vol. 11, No. 2"
"44211055","ASTA News","bta_44211055_AL_1967_013_003","AL","1967","013","003","Vol. 13, No. 3"
"44211055","ASTA News","bta_44211055_AL_1960_005_006","AL","1960","005","006","Vol. 5, No. 6"
"44211055","ASTA News","bta_44211055_AL_1967_013_002","AL","1967","013","002","Vol. 13, No. 2"
"44211055","ASTA News","bta_44211055_AL_1966_012_001","AL","1966","012","001","Vol. 12, No. 1"
"44211055","ASTA News","bta_44211055_AL_1964_010_002","AL","1964","010","002","Vol. 10, No. 2"
"44211055","ASTA News","bta_44211055_AL_1964_010_003","AL","1964","010","003","Vol. 10, No. 3"
"44211055","ASTA News","bta_44211055_AL_1964_009_004","AL","1964","009","004","Vol. 9, No. 4"
"44211055","ASTA News","bta_44211055_AL_1959_004_007","AL","1959","004","007","Vol. 4, No. 7"
"44211055","ASTA News","bta_44211055_AL_1960_006_002","AL","1960","006","002","Vol. 6, No. 2"
"44211055","ASTA News","bta_44211055_AL_1962_007_002","AL","1962","007","002","Vol. 7, No. 2"
"44211055","ASTA News","bta_44211055_AL_1963_009_002","AL","1963","009","002","Vol. 9, No. 2"
"44211055","ASTA News","bta_44211055_AL_1964_009_003","AL","1964","009","003","Vol. 9, No. 3"
"44211055","ASTA News","bta_44211055_AL_1959_004_005","AL","1959","004","005","Vol. 4, No. 5"
"44211055","ASTA News","bta_44211055_AL_1959_004_009","AL","1959","004","009","Vol. 4, No. 9"
"44212019","Alabama State Teachers Association Journal","bta_44212019_AL_1968_009_004","AL","1968","009","004","Vol. 9, No. 4"
"44212019","Alabama State Teachers Association Journal","bta_44212019_AL_1968_009_003","AL","1968","009","003","Vol. 9, No. 3"
"44212019","Alabama State Teachers Association Journal","bta_44212019_AL_1968_009_002","AL","1968","009","002","Vol. 9, No. 2"
"44212019","Alabama State Teachers Association Journal","bta_44212019_AL_1969_010_002","AL","1969","010","002","Vol. 10, No. 2"
"44212019","Alabama State Teachers Association Journal","bta_44212019_AL_1969_010_001","AL","1969","010","001","Vol. 10, No. 1"
"44212019","Alabama State Teachers Association Journal","bta_44212019_AL_1968_009_001","AL","1968","009","001","Vol. 9, No. 1"
"44212019","Alabama State Teachers Association Journal","bta_44212019_AL_1966_007_004","AL","1966","007","004","Vol. 7, No. 4"
"44212019","Alabama State Teachers Association Journal","bta_44212019_AL_1966_007_002","AL","1966","007","002","Vol. 7, No. 2"
"44212019","Alabama State Teachers Association Journal","bta_44212019_AL_1967_008_004","AL","1967","008","004","Vol. 8, No. 4"
"44212019","Alabama State Teachers Association Journal","bta_44212019_AL_1967_008_003","AL","1967","008","003","Vol. 8, No. 3"
"44212019","Alabama State Teachers Association Journal","bta_44212019_AL_1967_008_002","AL","1967","008","002","Vol. 8, No. 2"
"44212019","Alabama State Teachers Association Journal","bta_44212019_AL_1967_008_001","AL","1967","008","001","Vol. 8, No. 1"
"44212019","Alabama State Teachers Association Journal","bta_44212019_AL_1966_007_003","AL","1966","007","003","Vol. 7, No. 3"
"44212019","Alabama State Teachers Association Journal","bta_44212019_AL_1966_007_001","AL","1966","007","001","Vol. 7, No. 1"
"10508661","National Note-Book","bta_10508661_US_1919_001_004","US","1919","001","004","Vol. I, No. 4"
"10508664","National Note-Book","bta_10508664_US_1919_001_002","US","1919","001","002","Vol. I, No. 2"
"10508661","National Note-Book","bta_10508661_US_1920_002_001","US","1920","002","001","Vol. II, No. 1"
"56402872","National Note-Book Series","bta_56402872_US_1918","US","1918",,,"No. 1"
"56402872","National Note-Book Series","bta_56402872_US_1919","US","1919",,,"No. 2"
"10508661","National Note-Book","bta_10508661_US_1920_002_004","US","1920","002","004","Vol. II, No. 4"
"10508661","National Note-Book","bta_10508661_US_1921_003_002","US","1921","003","002","Vol. III, No. 2"
"10508661","National Note-Book","bta_10508661_US_1920_002_002","US","1920","002","002","Vol. II, No. 2"
"10508664","National Note-Book","bta_10508664_US_1919_001_003","US","1919","001","003","Vol. I, No. 3"
"10508661","National Note-Book","bta_10508661_US_1920_002_003","US","1920","002","003","Vol. II, No. 3"
"30786193","The American Teacher Association Bulletin","bta_30786193_US_1962_036_001","US","1962","036","001","Vol. 36, No. 1"
"30786193","The American Teacher Association Bulletin","bta_30786193_US_1963_037_001","US","1963","037","001","Vol. 37, No. 1"
"30786193","The American Teacher Association Bulletin","bta_30786193_US_1963_036_004","US","1963","036","004","Vol. 36, No. 4"
"30786193","The American Teacher Association Bulletin","bta_30786193_US_1962_035_005","US","1962","035","005","Vol. 35, No. 5"
"30786193","The American Teacher Association Bulletin","bta_30786193_US_1964_038_001","US","1964","038","001","Vol. 38, No. 1"
"30786193","The American Teacher Association Bulletin","bta_30786193_US_1966_038_008","US","1966","038","008","Vol. 38, No. 8"
"30786193","The American Teacher Association Bulletin","bta_30786193_US_1965_038_003","US","1965","038","003","Vol. 38, No. 3"
"30786193","The American Teacher Association Bulletin","bta_30786193_US_1965_038_006","US","1965","038","006","Vol. 38, No. 6"
"30786193","The American Teacher Association Bulletin","bta_30786193_US_1965_038_005","US","1965","038","005","Vol. 38, No. 5"
"30786193","The American Teacher Association Bulletin","bta_30786193_US_1963_036_003","US","1963","036","003","Vol. 36, No. 3"
"30786193","The American Teacher Association Bulletin","bta_30786193_US_1964_037_004","US","1964","037","004","Vol. 37, No. 4"
"30786193","The American Teacher Association Bulletin","bta_30786193_US_1964_037_003","US","1964","037","003","Vol. 37, No. 3"
"30786193","The American Teacher Association Bulletin","bta_30786193_US_1962_036_002","US","1962","036","002","Vol. 36, No. 2"
"30786193","The American Teacher Association Bulletin","bta_30786193_US_1956_030_002","US","1956","030","002","Vol. 30, No. 2"
"30786193","The American Teacher Association Bulletin","bta_30786193_US_1957_031_001","US","1957","031","001","Vol. 31, No. 1"
"30786193","The American Teacher Association Bulletin","bta_30786193_US_1950_026_003","US","1950","026","003","Vol. 26, No. 3"
"30786193","The American Teacher Association Bulletin","bta_30786193_US_1962_035_004","US","1962","035","004","Vol. 35, No. 4"
"30786193","The American Teacher Association Bulletin","bta_30786193_US_1961_034_003","US","1961","034","003","Vol. 34, No. 3"
"30786193","The American Teacher Association Bulletin","bta_30786193_US_1949_025_001","US","1949","025","001","Vol. 25, No. 1"
